Site,Date,Value
Beijing,2010/7/18,153.041666667
Beijing,2010/7/19,164.333333333
Beijing,2010/7/2,27.0416666667
Beijing,2010/7/20,42.5
Beijing,2010/7/21,71.6666666667
Beijing,2010/7/22,168.541666667
Beijing,2010/7/23,169.166666667
Beijing,2010/7/24,97.4583333333
Beijing,2010/7/25,164.041666667
Beijing,2010/7/26,211.583333333
Beijing,2010/7/27,182.666666667
Beijing,2010/7/28,177.041666667
Beijing,2010/7/29,201.208333333
Beijing,2010/7/3,70.8333333333
Beijing,2010/7/30,212.375
Beijing,2010/7/31,119.708333333
Beijing,2010/7/4,92.875
Beijing,2010/7/5,46.2916666667
Beijing,2010/7/6,24.9583333333
Beijing,2010/7/7,57.125
Beijing,2010/7/8,46.3333333333
Beijing,2010/7/9,84.5833333333
Beijing,2010/8/1,43.25
Beijing,2010/8/10,141.75
Beijing,2010/8/11,112.041666667
Beijing,2010/8/12,93.0416666667
Beijing,2010/8/13,131.842105263
Beijing,2010/8/16,75.2222222222
Beijing,2010/8/17,147.0
Beijing,2010/8/18,229.875
Beijing,2010/8/19,113.958333333
Beijing,2010/8/2,68.3333333333
Beijing,2010/8/20,113.0
Beijing,2010/8/21,37.1666666667
Beijing,2010/8/22,23.625
Beijing,2010/8/23,85.0833333333
Beijing,2010/8/24,127.166666667
Beijing,2010/8/25,90.1666666667
Beijing,2010/8/26,60.1666666667
Beijing,2010/8/27,39.875
Beijing,2010/8/28,51.3333333333
Beijing,2010/8/29,113.583333333
Beijing,2010/8/3,151.333333333
Beijing,2010/8/30,110.0
Beijing,2010/8/31,88.0833333333
Beijing,2010/8/4,113.708333333
Beijing,2010/8/5,21.0
Beijing,2010/8/6,22.0
Beijing,2010/8/7,79.1666666667
Beijing,2010/8/8,100.166666667
Beijing,2010/8/9,242.958333333
Beijing,2010/9/1,69.6666666667
Beijing,2010/9/10,99.7083333333
Beijing,2010/9/11,77.375
Beijing,2010/9/12,124.125
Beijing,2010/9/13,159.375
Beijing,2010/9/14,200.458333333
Beijing,2010/9/15,301.75
Beijing,2010/9/16,191.916666667
Beijing,2010/9/17,41.25
Beijing,2010/9/18,23.625
Beijing,2010/9/19,74.1578947368
Beijing,2010/9/2,103.375
Beijing,2010/9/20,90.4166666667
Beijing,2010/9/21,9.0
Beijing,2010/9/27,45.0
Beijing,2010/9/3,106.791666667
Beijing,2010/9/30,216.5
Beijing,2010/9/4,91.7916666667
Beijing,2010/9/5,119.5
Beijing,2010/9/6,158.0
Beijing,2010/9/7,129.458333333
Beijing,2010/9/8,97.0416666667
Beijing,2010/9/9,162.25
Beijing,2011/1/1,36.0
Beijing,2011/1/10,82.8888888889
Beijing,2011/1/11,24.5
Beijing,2011/1/12,66.9166666667
Beijing,2011/1/13,121.5
Beijing,2011/1/14,16.9166666667
Beijing,2011/1/15,16.875
Beijing,2011/1/16,39.3333333333
Beijing,2011/1/17,33.9166666667
Beijing,2011/1/18,20.625
Beijing,2011/1/19,20.5416666667
Beijing,2011/1/2,37.875
Beijing,2011/1/20,43.2083333333
Beijing,2011/1/21,74.4583333333
Beijing,2011/1/22,48.7916666667
Beijing,2011/1/23,14.4166666667
Beijing,2011/1/24,48.4583333333
Beijing,2011/1/25,31.1666666667
Beijing,2011/1/26,71.4583333333
Beijing,2011/1/27,27.875
Beijing,2011/1/28,17.0
Beijing,2011/1/29,12.6666666667
Beijing,2011/1/3,169.291666667
Beijing,2011/1/30,21.2083333333
Beijing,2011/1/31,29.1666666667
Beijing,2011/1/4,82.7916666667
Beijing,2011/1/5,19.625
Beijing,2011/1/6,16.0833333333
Beijing,2011/1/7,50.9166666667
Beijing,2011/1/8,77.0666666667
Beijing,2011/10/1,39.7083333333
Beijing,2011/10/10,70.125
Beijing,2011/10/11,118.458333333
Beijing,2011/10/12,229.652173913
Beijing,2011/10/13,91.625
Beijing,2011/10/14,12.625
Beijing,2011/10/15,14.625
Beijing,2011/10/16,16.2083333333
Beijing,2011/10/17,32.875
Beijing,2011/10/18,93.5
Beijing,2011/10/19,177.541666667
Beijing,2011/10/2,25.5
Beijing,2011/10/20,287.958333333
Beijing,2011/10/21,253.333333333
Beijing,2011/10/22,318.875
Beijing,2011/10/23,174.416666667
Beijing,2011/10/24,16.9565217391
Beijing,2011/10/25,30.0588235294
Beijing,2011/10/26,122.8125
Beijing,2011/10/27,205.583333333
Beijing,2011/10/28,177.458333333
Beijing,2011/10/29,232.0
Beijing,2011/10/3,37.5833333333
Beijing,2011/10/30,281.916666667
Beijing,2011/10/31,246.625
Beijing,2011/10/7,148.222222222
Beijing,2011/10/8,197.291666667
Beijing,2011/10/9,356.625
Beijing,2011/11/1,196.045454545
Beijing,2011/11/10,68.0416666667
Beijing,2011/11/11,155.958333333
Beijing,2011/11/12,46.6666666667
Beijing,2011/11/13,29.7916666667
Beijing,2011/11/14,152.25
Beijing,2011/11/15,203.75
Beijing,2011/11/16,218.181818182
Beijing,2011/11/17,121.791666667
Beijing,2011/11/18,84.125
Beijing,2011/11/19,20.125
Beijing,2011/11/2,40.9166666667
Beijing,2011/11/20,62.125
Beijing,2011/11/21,144.0
Beijing,2011/11/22,151.625
Beijing,2011/11/23,23.0
Beijing,2011/11/24,186.625
Beijing,2011/11/25,214.666666667
Beijing,2011/11/26,246.791666667
Beijing,2011/11/27,227.125
Beijing,2011/11/28,125.208333333
Beijing,2011/11/29,67.25
Beijing,2011/11/3,70.2916666667
Beijing,2011/11/30,98.9565217391
Beijing,2011/11/4,96.5833333333
Beijing,2011/11/5,31.8333333333
Beijing,2011/11/6,66.25
Beijing,2011/11/7,58.125
Beijing,2011/11/8,52.7916666667
Beijing,2011/11/9,38.0
Beijing,2011/12/1,162.958333333
Beijing,2011/12/10,36.5833333333
Beijing,2011/12/11,83.7083333333
Beijing,2011/12/12,49.4166666667
Beijing,2011/12/13,156.916666667
Beijing,2011/12/14,14.4583333333
Beijing,2011/12/15,14.5
Beijing,2011/12/16,26.4166666667
Beijing,2011/12/17,107.583333333
Beijing,2011/12/18,52.125
Beijing,2011/12/19,62.7916666667
Beijing,2011/12/2,330.208333333
Beijing,2011/12/20,84.375
Beijing,2011/12/21,21.0
Beijing,2011/12/22,30.4166666667
Beijing,2011/12/23,54.625
Beijing,2011/12/24,43.3333333333
Beijing,2011/12/25,85.625
Beijing,2011/12/26,145.833333333
Beijing,2011/12/27,198.875
Beijing,2011/12/28,160.5
Beijing,2011/12/29,61.75
Beijing,2011/12/3,113.833333333
Beijing,2011/12/30,136.625
Beijing,2011/12/31,163.666666667
Beijing,2011/12/4,266.458333333
Beijing,2011/12/5,314.666666667
Beijing,2011/12/6,244.041666667
Beijing,2011/12/7,113.916666667
Beijing,2011/12/8,10.8333333333
Beijing,2011/12/9,18.6666666667
Beijing,2011/2/1,37.2083333333
Beijing,2011/2/10,68.1666666667
Beijing,2011/2/11,58.0416666667
Beijing,2011/2/12,29.375
Beijing,2011/2/13,72.0
Beijing,2011/2/14,36.9166666667
Beijing,2011/2/15,211.916666667
Beijing,2011/2/16,267.166666667
Beijing,2011/2/17,214.5
Beijing,2011/2/18,186.458333333
Beijing,2011/2/19,190.25
Beijing,2011/2/2,52.9166666667
Beijing,2011/2/20,359.416666667
Beijing,2011/2/21,492.75
Beijing,2011/2/22,397.291666667
Beijing,2011/2/23,417.458333333
Beijing,2011/2/24,128.333333333
Beijing,2011/2/25,70.375
Beijing,2011/2/26,79.7083333333
Beijing,2011/2/27,54.375
Beijing,2011/2/28,19.0833333333
Beijing,2011/2/3,110.208333333
Beijing,2011/2/4,120.458333333
Beijing,2011/2/5,120.625
Beijing,2011/2/6,48.75
Beijing,2011/2/7,146.416666667
Beijing,2011/2/8,93.2916666667
Beijing,2011/2/9,124.666666667
Beijing,2011/3/1,23.375
Beijing,2011/3/10,47.9583333333
Beijing,2011/3/11,101.916666667
Beijing,2011/3/12,280.375
Beijing,2011/3/13,159.75
Beijing,2011/3/14,15.0416666667
Beijing,2011/3/15,16.0416666667
Beijing,2011/3/16,42.0416666667
Beijing,2011/3/17,113.35
Beijing,2011/3/2,25.5
Beijing,2011/3/21,20.5555555556
Beijing,2011/3/22,17.9583333333
Beijing,2011/3/23,21.2608695652
Beijing,2011/3/24,10.375
Beijing,2011/3/25,22.2083333333
Beijing,2011/3/26,61.0
Beijing,2011/3/27,23.6666666667
Beijing,2011/3/28,46.75
Beijing,2011/3/29,80.0833333333
Beijing,2011/3/3,17.125
Beijing,2011/3/30,103.1
Beijing,2011/3/31,225.222222222
Beijing,2011/3/4,60.4583333333
Beijing,2011/3/5,96.375
Beijing,2011/3/6,14.1578947368
Beijing,2011/3/7,19.3333333333
Beijing,2011/3/8,16.6956521739
Beijing,2011/3/9,22.75
Beijing,2011/4/1,37.6956521739
Beijing,2011/4/10,20.347826087
Beijing,2011/4/11,21.4583333333
Beijing,2011/4/12,107.833333333
Beijing,2011/4/13,166.791666667
Beijing,2011/4/14,119.733333333
Beijing,2011/4/15,28.4
Beijing,2011/4/16,91.6666666667
Beijing,2011/4/17,60.3043478261
Beijing,2011/4/18,18.125
Beijing,2011/4/19,77.5833333333
Beijing,2011/4/2,62.5416666667
Beijing,2011/4/20,146.208333333
Beijing,2011/4/21,125.769230769
Beijing,2011/4/22,42.6666666667
Beijing,2011/4/23,13.125
Beijing,2011/4/24,18.2608695652
Beijing,2011/4/25,111.833333333
Beijing,2011/4/26,75.2916666667
Beijing,2011/4/27,43.7083333333
Beijing,2011/4/28,85.2857142857
Beijing,2011/4/29,167.411764706
Beijing,2011/4/3,131.6
Beijing,2011/4/30,163.291666667
Beijing,2011/4/4,129.375
Beijing,2011/4/5,210.75
Beijing,2011/4/6,133.666666667
Beijing,2011/4/8,39.75
Beijing,2011/4/9,98.7692307692
Beijing,2011/5/1,62.75
Beijing,2011/5/10,35.6666666667
Beijing,2011/5/11,103.333333333
Beijing,2011/5/12,41.5416666667
Beijing,2011/5/13,32.4583333333
Beijing,2011/5/14,30.7916666667
Beijing,2011/5/15,40.0416666667
Beijing,2011/5/16,51.875
Beijing,2011/5/17,155.166666667
Beijing,2011/5/18,173.458333333
Beijing,2011/5/19,13.5833333333
Beijing,2011/5/2,23.1666666667
Beijing,2011/5/20,33.0
Beijing,2011/5/21,42.375
Beijing,2011/5/22,66.5833333333
Beijing,2011/5/23,102.833333333
Beijing,2011/5/24,70.25
Beijing,2011/5/25,61.7391304348
Beijing,2011/5/26,105.7
Beijing,2011/5/27,111.0
Beijing,2011/5/28,141.083333333
Beijing,2011/5/29,107.666666667
Beijing,2011/5/3,22.625
Beijing,2011/5/30,54.25
Beijing,2011/5/31,12.4782608696
Beijing,2011/5/4,67.5
Beijing,2011/5/5,109.291666667
Beijing,2011/5/6,50.4166666667
Beijing,2011/5/7,33.8695652174
Beijing,2011/5/8,60.7916666667
Beijing,2011/5/9,49.7916666667
Beijing,2011/6/1,17.9565217391
Beijing,2011/6/10,114.791666667
Beijing,2011/6/11,64.2916666667
Beijing,2011/6/12,23.3333333333
Beijing,2011/6/13,90.125
Beijing,2011/6/14,150.541666667
Beijing,2011/6/15,151.375
Beijing,2011/6/16,114.083333333
Beijing,2011/6/17,102.041666667
Beijing,2011/6/18,185.5
Beijing,2011/6/19,196.416666667
Beijing,2011/6/2,79.4583333333
Beijing,2011/6/20,179.166666667
Beijing,2011/6/21,145.0
Beijing,2011/6/22,249.666666667
Beijing,2011/6/23,135.791666667
Beijing,2011/6/24,27.0416666667
Beijing,2011/6/25,35.4166666667
Beijing,2011/6/26,50.9166666667
Beijing,2011/6/27,59.9583333333
Beijing,2011/6/28,143.0
Beijing,2011/6/29,235.666666667
Beijing,2011/6/3,29.4583333333
Beijing,2011/6/30,142.291666667
Beijing,2011/6/4,39.9473684211
Beijing,2011/6/5,86.7916666667
Beijing,2011/6/6,99.4285714286
Beijing,2011/6/7,136.25
Beijing,2011/6/8,26.625
Beijing,2011/6/9,132.208333333
Beijing,2011/7/1,136.5
Beijing,2011/7/10,87.0
Beijing,2011/7/11,191.791666667
Beijing,2011/7/12,111.291666667
Beijing,2011/7/13,93.7083333333
Beijing,2011/7/14,103.166666667
Beijing,2011/7/15,75.4166666667
Beijing,2011/7/16,74.75
Beijing,2011/7/17,105.0
Beijing,2011/7/18,105.958333333
Beijing,2011/7/19,97.8333333333
Beijing,2011/7/2,161.708333333
Beijing,2011/7/20,44.375
Beijing,2011/7/21,90.1666666667
Beijing,2011/7/22,174.708333333
Beijing,2011/7/23,292.416666667
Beijing,2011/7/24,226.75
Beijing,2011/7/25,51.6666666667
Beijing,2011/7/26,47.9583333333
Beijing,2011/7/27,67.4583333333
Beijing,2011/7/28,210.0
Beijing,2011/7/29,130.625
Beijing,2011/7/3,105.083333333
Beijing,2011/7/30,41.7916666667
Beijing,2011/7/31,64.05
Beijing,2011/7/4,64.2916666667
Beijing,2011/7/5,125.5
Beijing,2011/7/6,167.791666667
Beijing,2011/7/7,26.9166666667
Beijing,2011/7/8,23.0833333333
Beijing,2011/7/9,23.0
Beijing,2011/8/10,64.0
Beijing,2011/8/11,101.272727273
Beijing,2011/8/12,133.333333333
Beijing,2011/8/13,121.125
Beijing,2011/8/14,105.875
Beijing,2011/8/15,112.625
Beijing,2011/8/16,16.875
Beijing,2011/8/17,50.0
Beijing,2011/8/18,21.4583333333
Beijing,2011/8/19,59.125
Beijing,2011/8/20,77.4583333333
Beijing,2011/8/21,85.9090909091
Beijing,2011/8/22,106.727272727
Beijing,2011/8/23,92.0
Beijing,2011/8/24,104.8
Beijing,2011/8/25,100.708333333
Beijing,2011/8/26,90.875
Beijing,2011/8/27,88.4583333333
Beijing,2011/8/28,85.7083333333
Beijing,2011/8/29,127.260869565
Beijing,2011/8/3,62.9230769231
Beijing,2011/8/30,164.541666667
Beijing,2011/8/31,238.791666667
Beijing,2011/8/4,105.826086957
Beijing,2011/8/5,150.333333333
Beijing,2011/8/6,108.5
Beijing,2011/8/8,100.5
Beijing,2011/8/9,173.909090909
Beijing,2011/9/1,28.875
Beijing,2011/9/10,21.0833333333
Beijing,2011/9/11,44.8333333333
Beijing,2011/9/12,122.25
Beijing,2011/9/13,121.458333333
Beijing,2011/9/14,158.5
Beijing,2011/9/15,149.166666667
Beijing,2011/9/16,22.7083333333
Beijing,2011/9/17,18.9166666667
Beijing,2011/9/18,21.4583333333
Beijing,2011/9/19,29.375
Beijing,2011/9/2,55.5416666667
Beijing,2011/9/20,36.7083333333
Beijing,2011/9/21,40.9583333333
Beijing,2011/9/22,53.1666666667
Beijing,2011/9/23,119.041666667
Beijing,2011/9/24,146.416666667
Beijing,2011/9/25,265.25
Beijing,2011/9/26,211.47826087
Beijing,2011/9/27,217.291666667
Beijing,2011/9/28,295.875
Beijing,2011/9/29,45.4166666667
Beijing,2011/9/3,89.625
Beijing,2011/9/30,26.7916666667
Beijing,2011/9/4,87.4583333333
Beijing,2011/9/5,89.375
Beijing,2011/9/6,118.333333333
Beijing,2011/9/7,158.416666667
Beijing,2011/9/8,36.6666666667
Beijing,2011/9/9,21.5
Beijing,2012/1/1,72.25
Beijing,2012/1/10,231.791666667
Beijing,2012/1/11,55.9583333333
Beijing,2012/1/12,153.666666667
Beijing,2012/1/13,60.75
Beijing,2012/1/14,87.0
Beijing,2012/1/17,327.615384615
Beijing,2012/1/18,402.333333333
Beijing,2012/1/19,428.541666667
Beijing,2012/1/2,63.4166666667
Beijing,2012/1/20,39.4166666667
Beijing,2012/1/21,15.625
Beijing,2012/1/22,56.5416666667
Beijing,2012/1/23,193.791666667
Beijing,2012/1/24,19.4583333333
Beijing,2012/1/25,67.4583333333
Beijing,2012/1/26,107.125
Beijing,2012/1/27,72.0
Beijing,2012/1/28,90.75
Beijing,2012/1/29,43.2916666667
Beijing,2012/1/3,14.7916666667
Beijing,2012/1/30,119.625
Beijing,2012/1/31,71.5
Beijing,2012/1/4,33.8333333333
Beijing,2012/1/5,117.208333333
Beijing,2012/1/6,113.5
Beijing,2012/1/7,118.0
Beijing,2012/1/8,170.458333333
Beijing,2012/1/9,176.75
Beijing,2012/10/1,53.5833333333
Beijing,2012/10/10,19.875
Beijing,2012/10/11,131.416666667
Beijing,2012/10/12,170.916666667
Beijing,2012/10/13,35.0833333333
Beijing,2012/10/14,43.5416666667
Beijing,2012/10/15,101.958333333
Beijing,2012/10/16,39.2608695652
Beijing,2012/10/17,25.8333333333
Beijing,2012/10/18,62.5833333333
Beijing,2012/10/19,176.916666667
Beijing,2012/10/2,155.666666667
Beijing,2012/10/20,202.739130435
Beijing,2012/10/21,48.4583333333
Beijing,2012/10/22,26.0833333333
Beijing,2012/10/23,78.5
Beijing,2012/10/24,108.666666667
Beijing,2012/10/25,196.291666667
Beijing,2012/10/26,280.333333333
Beijing,2012/10/27,146.208333333
Beijing,2012/10/28,25.8333333333
Beijing,2012/10/29,38.375
Beijing,2012/10/3,53.9565217391
Beijing,2012/10/30,31.2608695652
Beijing,2012/10/31,32.625
Beijing,2012/10/4,13.5416666667
Beijing,2012/10/5,50.5
Beijing,2012/10/6,94.0416666667
Beijing,2012/10/7,127.958333333
Beijing,2012/10/8,263.25
Beijing,2012/10/9,106.041666667
Beijing,2012/11/1,96.3333333333
Beijing,2012/11/10,71.9166666667
Beijing,2012/11/11,11.7916666667
Beijing,2012/11/12,21.0
Beijing,2012/11/13,13.375
Beijing,2012/11/14,41.1666666667
Beijing,2012/11/15,142.5
Beijing,2012/11/16,116.375
Beijing,2012/11/17,70.375
Beijing,2012/11/18,123.0
Beijing,2012/11/19,23.7894736842
Beijing,2012/11/2,164.25
Beijing,2012/11/20,124.666666667
Beijing,2012/11/21,270.291666667
Beijing,2012/11/22,144.375
Beijing,2012/11/23,45.9166666667
Beijing,2012/11/24,159.666666667
Beijing,2012/11/25,148.041666667
Beijing,2012/11/26,30.4545454545
Beijing,2012/11/27,183.791666667
Beijing,2012/11/28,22.2916666667
Beijing,2012/11/29,74.1666666667
Beijing,2012/11/3,139.833333333
Beijing,2012/11/30,31.0
Beijing,2012/11/4,19.8333333333
Beijing,2012/11/5,27.5416666667
Beijing,2012/11/6,83.4583333333
Beijing,2012/11/7,65.0
Beijing,2012/11/8,56.4583333333
Beijing,2012/11/9,105.708333333
Beijing,2012/12/1,85.0
Beijing,2012/12/10,77.25
Beijing,2012/12/11,136.0
Beijing,2012/12/12,201.125
Beijing,2012/12/13,220.083333333
Beijing,2012/12/14,207.75
Beijing,2012/12/15,267.541666667
Beijing,2012/12/16,132.041666667
Beijing,2012/12/17,27.125
Beijing,2012/12/18,40.9583333333
Beijing,2012/12/19,198.166666667
Beijing,2012/12/2,243.166666667
Beijing,2012/12/20,243.130434783
Beijing,2012/12/21,115.0
Beijing,2012/12/22,24.2083333333
Beijing,2012/12/23,11.8
Beijing,2012/12/28,241.833333333
Beijing,2012/12/29,32.75
Beijing,2012/12/3,57.125
Beijing,2012/12/30,22.0
Beijing,2012/12/31,84.25
Beijing,2012/12/4,91.8333333333
Beijing,2012/12/5,13.875
Beijing,2012/12/6,75.125
Beijing,2012/12/7,54.2916666667
Beijing,2012/12/8,13.125
Beijing,2012/12/9,22.9565217391
Beijing,2012/2/1,18.9166666667
Beijing,2012/2/10,28.5416666667
Beijing,2012/2/11,92.0
Beijing,2012/2/12,106.333333333
Beijing,2012/2/13,212.125
Beijing,2012/2/14,100.458333333
Beijing,2012/2/15,108.875
Beijing,2012/2/16,13.7083333333
Beijing,2012/2/17,14.0416666667
Beijing,2012/2/18,36.375
Beijing,2012/2/19,68.2083333333
Beijing,2012/2/2,29.875
Beijing,2012/2/20,146.25
Beijing,2012/2/21,119.333333333
Beijing,2012/2/22,162.583333333
Beijing,2012/2/23,26.2916666667
Beijing,2012/2/24,92.9166666667
Beijing,2012/2/25,24.7916666667
Beijing,2012/2/26,62.125
Beijing,2012/2/27,195.291666667
Beijing,2012/2/28,204.75
Beijing,2012/2/29,229.277777778
Beijing,2012/2/3,68.9583333333
Beijing,2012/2/4,39.5833333333
Beijing,2012/2/5,133.541666667
Beijing,2012/2/6,76.0
Beijing,2012/2/7,11.7083333333
Beijing,2012/2/8,15.125
Beijing,2012/2/9,47.0416666667
Beijing,2012/3/1,250.958333333
Beijing,2012/3/10,35.7083333333
Beijing,2012/3/11,23.75
Beijing,2012/3/12,73.375
Beijing,2012/3/13,112.458333333
Beijing,2012/3/14,32.6086956522
Beijing,2012/3/15,101.125
Beijing,2012/3/16,273.916666667
Beijing,2012/3/17,195.666666667
Beijing,2012/3/18,42.25
Beijing,2012/3/19,101.791666667
Beijing,2012/3/2,121.375
Beijing,2012/3/20,135.541666667
Beijing,2012/3/21,284.291666667
Beijing,2012/3/22,157.333333333
Beijing,2012/3/23,30.9583333333
Beijing,2012/3/24,19.4166666667
Beijing,2012/3/25,44.0416666667
Beijing,2012/3/26,160.375
Beijing,2012/3/27,110.125
Beijing,2012/3/28,46.25
Beijing,2012/3/29,46.4166666667
Beijing,2012/3/3,93.0909090909
Beijing,2012/3/30,16.8333333333
Beijing,2012/3/31,26.5
Beijing,2012/3/4,131.75
Beijing,2012/3/5,165.416666667
Beijing,2012/3/6,22.0416666667
Beijing,2012/3/7,18.4782608696
Beijing,2012/3/8,17.5833333333
Beijing,2012/3/9,93.0833333333
Beijing,2012/4/1,56.5833333333
Beijing,2012/4/10,61.875
Beijing,2012/4/11,19.5833333333
Beijing,2012/4/12,32.5
Beijing,2012/4/13,54.25
Beijing,2012/4/14,60.0833333333
Beijing,2012/4/15,73.5
Beijing,2012/4/16,33.0416666667
Beijing,2012/4/17,122.375
Beijing,2012/4/18,155.5
Beijing,2012/4/19,115.625
Beijing,2012/4/2,41.5416666667
Beijing,2012/4/20,144.458333333
Beijing,2012/4/21,167.875
Beijing,2012/4/22,170.125
Beijing,2012/4/23,249.416666667
Beijing,2012/4/24,91.875
Beijing,2012/4/25,20.875
Beijing,2012/4/26,77.5416666667
Beijing,2012/4/27,74.4782608696
Beijing,2012/4/28,116.958333333
Beijing,2012/4/29,176.125
Beijing,2012/4/3,21.5833333333
Beijing,2012/4/30,180.375
Beijing,2012/4/4,16.6666666667
Beijing,2012/4/5,16.2083333333
Beijing,2012/4/6,29.75
Beijing,2012/4/7,79.9166666667
Beijing,2012/4/8,50.0
Beijing,2012/4/9,123.833333333
Beijing,2012/5/1,176.083333333
Beijing,2012/5/10,181.375
Beijing,2012/5/11,153.083333333
Beijing,2012/5/12,104.541666667
Beijing,2012/5/13,135.291666667
Beijing,2012/5/14,44.1666666667
Beijing,2012/5/15,33.75
Beijing,2012/5/16,28.2916666667
Beijing,2012/5/17,55.9583333333
Beijing,2012/5/18,96.8333333333
Beijing,2012/5/19,156.157894737
Beijing,2012/5/2,100.625
Beijing,2012/5/21,147.076923077
Beijing,2012/5/22,87.75
Beijing,2012/5/23,29.5833333333
Beijing,2012/5/24,36.0
Beijing,2012/5/25,55.0833333333
Beijing,2012/5/26,78.6666666667
Beijing,2012/5/27,117.125
Beijing,2012/5/28,126.954545455
Beijing,2012/5/29,67.1666666667
Beijing,2012/5/3,70.0416666667
Beijing,2012/5/30,15.875
Beijing,2012/5/31,64.9583333333
Beijing,2012/5/4,116.434782609
Beijing,2012/5/5,96.9583333333
Beijing,2012/5/6,105.708333333
Beijing,2012/5/7,87.7916666667
Beijing,2012/5/8,83.7916666667
Beijing,2012/5/9,113.583333333
Beijing,2012/6/1,80.4583333333
Beijing,2012/6/10,12.25
Beijing,2012/6/11,29.8333333333
Beijing,2012/6/12,20.2916666667
Beijing,2012/6/13,70.125
Beijing,2012/6/14,9.79166666667
Beijing,2012/6/15,11.0555555556
Beijing,2012/6/16,25.0833333333
Beijing,2012/6/17,78.6666666667
Beijing,2012/6/18,180.958333333
Beijing,2012/6/19,183.608695652
Beijing,2012/6/2,127.083333333
Beijing,2012/6/20,176.695652174
Beijing,2012/6/21,182.909090909
Beijing,2012/6/22,106.041666667
Beijing,2012/6/23,168.083333333
Beijing,2012/6/24,158.695652174
Beijing,2012/6/25,90.2916666667
Beijing,2012/6/26,109.166666667
Beijing,2012/6/27,68.2916666667
Beijing,2012/6/28,117.083333333
Beijing,2012/6/29,83.2173913043
Beijing,2012/6/3,164.5
Beijing,2012/6/30,69.0833333333
Beijing,2012/6/4,113.083333333
Beijing,2012/6/5,64.9166666667
